seqID	real_clade	predicted_clade	match
A_/_H5N1|HA|A/chicken/Georgia/02650-002/2025|EPI_ISL_20293566|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/03522-001/2025|EPI_ISL_20309945|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Illinois/025857-001/2025|EPI_ISL_20309932|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/03522-002/2025|EPI_ISL_20309946|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Illinois/025061-004/2025|EPI_ISL_20309929|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Illinois/025858-001/2025|EPI_ISL_20309933|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Illinois/025860-001/2025|EPI_ISL_20309934|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Illinois/025861-001/2025|EPI_ISL_20309935|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/cooper's_hawk/New_York/011693-001/2025|EPI_ISL_19851186|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Illinois/025856-001/2025|EPI_ISL_20309931|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Illinois/024502-001/2025|EPI_ISL_20309930|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/03636-002/2025|EPI_ISL_20309948|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_vulture/Virginia/011541-003/2025|EPI_ISL_19851140|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/guinea_fowl/Idaho/01895-002/2025|EPI_ISL_20293617|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Japanese_marten/Hokkaido/ED0122/2026|EPI_ISL_20367350|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/03636-001/2025|EPI_ISL_20309947|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/american_blue-winged_teal/Kansas/01357-014/2025|EPI_ISL_20310008|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/racoon_dog/Hokkaido/ED0123/2026|EPI_ISL_20367356|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/racoon/Hokkaido/BD0124/2026|EPI_ISL_20367353|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/Indiana/03159-004/2025|EPI_ISL_20293604|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/Indiana/03159-002/2025|EPI_ISL_20293613|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/Pennsylvania/02573-005-R2/2025|EPI_ISL_20293615|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/wood_duck/Iowa/025187-014/2025|EPI_ISL_20309972|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/wood_duck/Iowa/025187-015/2025|EPI_ISL_20309974|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/wood_duck/Iowa/025187-011/2025|EPI_ISL_20309970|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/wood_duck/Iowa/025187-009/2025|EPI_ISL_20309968|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Herring_gull/Norway/2025-07-2635-1-2/2025|EPI_ISL_20187090|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/Indiana/03159-003/2025|EPI_ISL_20293612|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Iowa/024641-008/2025|EPI_ISL_20309959|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Utah/01719-002/2025|EPI_ISL_20293575|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/03865-002/2025|EPI_ISL_20309953|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/03864-002/2025|EPI_ISL_20309952|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/mallard_duck/Indiana/03805-012/2025|EPI_ISL_20309954|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/trumpeter_swan/Iowa/011816-001/2025|EPI_ISL_20309965|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/snowy_owl/Iowa/005856-001/2025|EPI_ISL_20309964|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey_vulture/Iowa/014877-001/2025|EPI_ISL_20309966|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Montana/02623-001-R2/2025|EPI_ISL_20293583|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey_vulture/Iowa/014877-002/2025|EPI_ISL_20309967|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Iowa/024552-001/2025|EPI_ISL_20309960|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Utah/026031-001-R2/2025|EPI_ISL_20293577|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/peregrine_falcon/Iowa/009016-001/2025|EPI_ISL_20309963|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/goose/Maine/005928-004/2025|EPI_ISL_19777071|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/green-winged_teal/Iowa/03115-001/2025|EPI_ISL_20309962|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/02405-002-R2/2025|EPI_ISL_20293578|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Utah/026031-002-R2/2025|EPI_ISL_20293576|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Ohio/005482-001/2025|EPI_ISL_19777068|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_kite/Iwate/0303H001T/2025|EPI_ISL_20112948|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/spectacled_guillemot/Hokkaido/20250331001T/2025|EPI_ISL_20112950|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/spectacled_guillemot/Hokkaido/20250331001C/2025|EPI_ISL_20112951|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Ohio/005482-002/2025|EPI_ISL_19777067|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_kite/Iwate/0303H001C/2025|EPI_ISL_20112949|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Pennsylvania/005938-001/2025|EPI_ISL_19777066|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/common_murre/Hokkaido/20250410003C/2025|EPI_ISL_20112954|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/great_horned_owl/Iowa/025946-001/2025|EPI_ISL_20309961|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/spectacled_guillemot/Hokkaido/20250415003T/2025|EPI_ISL_20112958|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/spectacled_guillemot/Hokkaido/20250415003C/2025|EPI_ISL_20112959|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/common_murre/Hokkaido/20250410002T/2025|EPI_ISL_20112952|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/common_murre/Hokkaido/20250410003T/2025|EPI_ISL_20112953|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/ancient_murrelet/Hokkaido/20250415002T/2025|EPI_ISL_20112956|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/ancient_murrelet/Hokkaido/20250415002C/2025|EPI_ISL_20112957|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Arizona/005798-001/2025|EPI_ISL_19777060|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Maine/005928-005/2025|EPI_ISL_19777085|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/California/02672-004/2025|EPI_ISL_20309540|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Arizona/005798-006/2025|EPI_ISL_19777087|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Maine/005928-007/2025|EPI_ISL_19777084|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/California/02734-001/2025|EPI_ISL_20309543|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/California/02672-003/2025|EPI_ISL_20309539|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Florida/006013-003/2025|EPI_ISL_19777080|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Florida/006013-001/2025|EPI_ISL_19777081|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Arizona/005798-007/2025|EPI_ISL_19777086|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/California/02672-001/2025|EPI_ISL_20309538|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/New_York/006012-003/2025|EPI_ISL_19777082|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/005481-003/2025|EPI_ISL_19777078|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/006133-004/2025|EPI_ISL_19777077|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/great_horned_owl/California/012987-002/2025|EPI_ISL_20309550|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/006133-001/2025|EPI_ISL_19777079|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black-tailed_gull/Hokkaido/0104P135T/2025|EPI_ISL_20112955|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/goose/Maine/005928-003/2025|EPI_ISL_19777072|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Arizona/01642-001/2025|EPI_ISL_20309526|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Arizona/01642-002/2025|EPI_ISL_20309527|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Florida/004847-003/2025|EPI_ISL_19777031|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/bufflehead/Illinois/005366-004/2025|EPI_ISL_19777032|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Arizona/005798-002/2025|EPI_ISL_19777135|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Florida/006013-002/2025|EPI_ISL_19777151|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/006133-002/2025|EPI_ISL_19777148|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/006048-003/2025|EPI_ISL_19777149|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/006133-003/2025|EPI_ISL_19777147|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/Maine/005928-006/2025|EPI_ISL_19777146|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/006048-002/2025|EPI_ISL_19777150|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Iowa/005857-001/2025|EPI_ISL_19777141|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Nevada/005483-001/2025|EPI_ISL_19777052|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Pennsylvania/005925-001/2025|EPI_ISL_19777137|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/005481-004/2025|EPI_ISL_19777143|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/guineafowl/New_York/006012-004/2025|EPI_ISL_19777142|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/005481-006/2025|EPI_ISL_19777136|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Iowa/005857-002/2025|EPI_ISL_19777140|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/great_horned_owl/California/012989-005/2025|EPI_ISL_20309593|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Arizona/005798-004/2025|EPI_ISL_19777089|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/005481-005/2025|EPI_ISL_19777139|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/rhinoceros_auklet/Hokkaido/20250501010T/2025|EPI_ISL_20112961|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/red-necked_grebe/Hokkaido/20250501007C/2025|EPI_ISL_20112960|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Pennsylvania/005923-001/2025|EPI_ISL_19777138|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/sea_otter/Hokkaido/P007/2025|EPI_ISL_19891793|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Arizona/005798-003/2025|EPI_ISL_19777197|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Arizona/005798-005/2025|EPI_ISL_19777088|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/snow_goose/California/012987-001/2025|EPI_ISL_20309695|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Iowa/005857-004/2025|EPI_ISL_19777199|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Pennsylvania/005938-002/2025|EPI_ISL_19777198|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/005481-001/2025|EPI_ISL_19777158|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Iowa/005857-003/2025|EPI_ISL_19777200|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/ring-necked_duck/California/03081-005/2025|EPI_ISL_20309649|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/005479-001/2025|EPI_ISL_19777159|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Maine/005928-001/2025|EPI_ISL_19777156|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/New_York/006012-005/2025|EPI_ISL_19777152|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/snow_goose/California/010290-001/2025|EPI_ISL_20309660|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Maine/005928-002/2025|EPI_ISL_19777155|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Ohio/005481-002/2025|EPI_ISL_19777153|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/New_York/006012-001/2025|EPI_ISL_19777154|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/red-tailed_hawk/California/012988-001/2025|EPI_ISL_20309637|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/goose/North_Dakota/014293-001-R/2025|EPI_ISL_20055781|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Iowa/003747-001/2025|EPI_ISL_19777223|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/California/010285-001/2025|EPI_ISL_20309703|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey_vulture/California/03342-001/2025|EPI_ISL_20309701|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey_vulture/California/012989-006/2025|EPI_ISL_20309699|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/California/010285-002/2025|EPI_ISL_20309705|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey_vulture/California/010287-001/2025|EPI_ISL_20309697|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Massachusetts/007118-010/2025|EPI_ISL_20310330|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Gavia_spp/Hokkaido/20250501004/2025|EPI_ISL_19908916|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/bufflehead/Massachusetts/007118-043/2025|EPI_ISL_20310288|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Massachusetts/007118-015/2025|EPI_ISL_20310357|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/large-billed_crow/Hokkaido/0104E106/2025|EPI_ISL_19908915|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Massachusetts/007118-036/2025|EPI_ISL_20310449|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Massachusetts/007118-014/2025|EPI_ISL_20310344|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/bufflehead/Massachusetts/007118-046/2025|EPI_ISL_20310302|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Massachusetts/007118-051/2025|EPI_ISL_20310462|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Chroicocephalus_ridibundus/Belgium/04233_0003/2025_(H5N1)|EPI_ISL_20056486|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Larus_argentatus/Belgium/05193_0005/_(H5N1)|EPI_ISL_20056488|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Massachusetts/007118-021/2025|EPI_ISL_20310404|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025977-006/2025|EPI_ISL_20310064|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/green-winged_teal/Kansas/025841-013/2025|EPI_ISL_20310069|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/teal/Kansas/01359-002/2025|EPI_ISL_20310077|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/green-winged_teal/Kansas/025847-007/2025|EPI_ISL_20310075|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/Pennsylvania/02319-005-R2/2025|EPI_ISL_20293682|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025846-012/2025|EPI_ISL_20310053|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025844-006/2025|EPI_ISL_20310049|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025843-002/2025|EPI_ISL_20310038|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025976-001/2025|EPI_ISL_20310062|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025847-020/2025|EPI_ISL_20310058|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025974-001/2025|EPI_ISL_20310060|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025843-001/2025|EPI_ISL_20310036|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/pheasant/Idaho/02325-001/2025|EPI_ISL_20293653|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025841-036/2025|EPI_ISL_20310032|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025843-007/2025|EPI_ISL_20310043|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025841-040/2025|EPI_ISL_20310034|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025843-028/2025|EPI_ISL_20310045|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025841-002/2025|EPI_ISL_20310021|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025843-041/2025|EPI_ISL_20310047|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025841-007/2025|EPI_ISL_20310023|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/american_blue-winged_teal/Kansas/03395-005/2025|EPI_ISL_20310017|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025841-035/2025|EPI_ISL_20310029|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/sandhill_crane/Kentucky/005757-002/2025|EPI_ISL_20310133|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_vulture/Kentucky/03057-001/2025|EPI_ISL_20310129|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/american_blue-winged_teal/Louisiana/01386-003/2025|EPI_ISL_20310135|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_vulture/Kentucky/03057-003/2025|EPI_ISL_20310131|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025841-030/2025|EPI_ISL_20310027|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_vulture/Kentucky/01831-001/2025|EPI_ISL_20310127|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_vulture/Kentucky/03057-002/2025|EPI_ISL_20310130|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Ohio/06-1/2025|EPI_ISL_19785793|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_vulture/Pennsylvania/012741-001/2025|EPI_ISL_19859641|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/bufflehead_duck/Massachusetts/021407-016/2025|EPI_ISL_20310203|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Gull/Norway/2025-07-2545-1-2/2025|EPI_ISL_20187314|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/black_vulture/Virginia/012471-001/2025|EPI_ISL_19859645|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/crested_auklet/Hokkaido/0104Q142/2025|EPI_ISL_19908844|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/carrion_crow/Hokkaido/0104Q140/2025|EPI_ISL_19908843|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/large-billed_crow/Hokkaido/0104P134/2025|EPI_ISL_19908842|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/large-billed_crow/Iwate/0304I003/2025|EPI_ISL_19908841|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Gull/Norway/2025-07-2484-1-1/2025|EPI_ISL_20187326|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/environment/Kagoshima/KU-25-C1/2025_(H5N1)|EPI_ISL_20244692|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/environment/Kagoshima/KU-25-C3/2025_(H5N1)|EPI_ISL_20244693|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/New_York/012798-008/2025|EPI_ISL_19859662|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/environment/Kagoshima/KU-25-D2/2025_(H5N1)|EPI_ISL_20244694|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Gull/Norway/2025-07-2355-1-2/2025|EPI_ISL_20187361|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Illinois/009630-002/2025|EPI_ISL_19859661|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/american_crow/Pennsylvania/012469-001/2025|EPI_ISL_19859658|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/environment/Kagoshima/KU-25-B4/2025_(H5N1)|EPI_ISL_20244691|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/bald_eagle/Michigan/012508-003/2025|EPI_ISL_19859654|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Hokkaido/B008/2025|EPI_ISL_20244700|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
