seqID	real_clade	predicted_clade	match
A_/_H5N6|HA|A/great_crested_grebe/Ibaraki/287T/2016|EPI_ISL_241755|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N6|HA|A/chicken/Hunan/04.26_YYGK19R3-OC/2018|EPI_ISL_698010|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N6|HA|A/duck/Guangdong/04.23_DGQTXC207-P/2015(Mixed)|EPI_ISL_199353|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N1|HA|A/turkey_vulture/Pennsylvania/009169-004/2025|EPI_ISL_20307850|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/chickenl/Jiangxi/E84/2014_(H5N6)|EPI_ISL_386929|2.3.4.4	2.3.4.4	2.3.4.4-like	False
A_/_H5N6|HA|A/muscovy_duck/Vietnam/QN-2612/2016|EPI_ISL_17768793|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N6|HA|A/duck/Guangdong/04.23_DGQTSJ144-O/2015(Mixed)|EPI_ISL_200253|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N6|HA|A/chicken/Yunnan/03.16_DQXYL0063-Z-O/2015(H5N6)|EPI_ISL_199086|2.3.4.4	2.3.4.4	2.3.4.4-like	False
A_/_H5N1|HA|A/red-shouldered_hawk/Virginia/013810-002/2025|EPI_ISL_20311774|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/duck/Korea/H0625/2014|EPI_ISL_408662|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/environment/Yunnan/03.17_DQJT040/2015(H5N6)|EPI_ISL_198952|2.3.4.4e	2.3.4.4e	2.3.4.4-like	False
A_/_H5N2|HA|A/turkey/Minnesota/15-014097-1/2015|EPI_ISL_300692|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/duck/New_York/004074-009/2025|EPI_ISL_19743270|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/North_Dakota/024549-002/2025|EPI_ISL_20258113|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/great_horned_owl/Alaska/05348-001/2025|EPI_ISL_20336760|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/Eurasian_eagle_owl/Korea/960/2016(H5N6)|EPI_ISL_239266|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N6|HA|A/Muscovy_duck/Vietnam/HN5139/2018|EPI_ISL_17768832|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N6|HA|A/whooper_swan/Fukushima/3/2016|EPI_ISL_17767770|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N2|HA|A/chicken/Zhejiang/7450/2015|EPI_ISL_279180|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/chicken/Indiana/04125-001/2025|EPI_ISL_20319469|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/mallard_duck/Minnesota/01918-001/2025|EPI_ISL_20307597|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N2|HA|A/duck/Yunlin/15010369-1/2015|EPI_ISL_4032468|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/black_vulture/Pennsylvania/006936-001/2025|EPI_ISL_19792380|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/great_horned_owl/Montana/025599-001/2025|EPI_ISL_20307615|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/dairy_cow/Arizona/007484-009-R2/2025|EPI_ISL_20176208|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N2|HA|A/duck/China/waterfowl/2016|EPI_ISL_376189|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/duck/Vietnam/QN-2611/2016|EPI_ISL_17734104|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N6|HA|A/duck/Hunan/11.30_YYGK59E3-OC/2017|EPI_ISL_707500|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N2|HA|A/poultry/BC/FAV19/2014|EPI_ISL_178081|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/duck/Vietnam/HN6898/2021|EPI_ISL_17809482|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N2|HA|A/chicken/Yunlin/17040011-1/2017|EPI_ISL_4032322|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/Env/Guangdong/C172811482/MZH/2017-10-16|EPI_ISL_340849|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N1|HA|A/turkey/Michigan/005174-001/2025|EPI_ISL_19756104|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/Shenzhen/TH003/2016(H5N6)|EPI_ISL_207048|2.3.4.4e	2.3.4.4e	2.3.4.4d	False
A_/_H5N1|HA|A/canada_goose/Indiana/03642-001/2025|EPI_ISL_20307391|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/03965-001/2025|EPI_ISL_20319465|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/wild_bird/Jiangxi/P38/2015|EPI_ISL_17767141|2.3.4.4e	2.3.4.4e	2.3.4.4d	False
A_/_H5N6|HA|A/duck/Vietnam/LBM816/2015|EPI_ISL_231526|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N1|HA|A/common_raven/Alaska/02279-008/2025|EPI_ISL_20307343|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N2|HA|A/chicken/Minnesota/15-012694-1/2015|EPI_ISL_301554|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/chicken/Indiana/03864-002/2025|EPI_ISL_20309952|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Larus_ridibundus/Belgium/01319_0004/2025|EPI_ISL_19744118|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/guinea_fowl/Idaho/01895-002/2025|EPI_ISL_20293617|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/South_Dakota/024357-001/2025|EPI_ISL_20258121|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/chicken/Miyazaki/4/2014|EPI_ISL_169423|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/duck/Guangdong/03.26_DGCP075-O/2015(Mixed)|EPI_ISL_199408|2.3.4.4	2.3.4.4	2.3.4.4-like	False
A_/_H5N1|HA|A/canada_goose/Montana/01677-001/2025|EPI_ISL_20307605|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N2|HA|A/turkey/Wisconsin/15-014296-1/2015|EPI_ISL_300649|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/chicken/New_York/006012-003/2025|EPI_ISL_19777082|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/broiler_duck/Korea/H2827/2015|EPI_ISL_234359|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N2|HA|A/goose/Chiayi/15010008-3/2015|EPI_ISL_4032546|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/Environment/Guangdong/77245/2014|EPI_ISL_219803|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N1|HA|A/bald_eagle/Michigan/025952-001/2025|EPI_ISL_20307545|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/cackling_goose/Oregon/04332-001/2025|EPI_ISL_20327577|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/wild_goose/Wyoming/01587-001-R2/2025|EPI_ISL_20327617|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/gadwall/Kansas/04226-003/2025|EPI_ISL_20327534|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/chicken/Shenzhen/1395/2013|EPI_ISL_182060|2.3.4.4	2.3.4.4	2.3.4.4-like	False
A_/_H5N1|HA|A/Canada_Goose/BC/AIVPHL-3851/2025|EPI_ISL_20258517|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N2|HA|A/turkey/Minnesota/15-011596-1/2015|EPI_ISL_301080|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/great_horned_owl/New_York/011424-001/2025|EPI_ISL_20307713|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/red-tailed_hawk/Rhode_Island/007119-004/2025|EPI_ISL_20311691|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/chicken/Netherlands/14015531/2014|EPI_ISL_168075|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N8|HA|A/environment/South_Korea/W492/2015|EPI_ISL_17767871|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N8|HA|A/goose/Taiwan/01039/2015|EPI_ISL_219877|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/Environment/Hunan/18478/2014|EPI_ISL_219776|2.3.4.4	2.3.4.4	2.3.4.4-like	False
A_/_H5N1|HA|A/Snow_Goose/BC/AIVPHL-4143/2025|EPI_ISL_20341072|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/duck/Vietnam/HN-2508/2015|EPI_ISL_17734100|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N8|HA|A/bean_goose/Korea/H0924/2014|EPI_ISL_408729|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/skunk/Texas/010819-005/2025|EPI_ISL_20307872|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/red-crowned_crane/Hokkaido/20251025001/2025|EPI_ISL_20244702|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/Indiana/05244-001/2025|EPI_ISL_20327527|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Minnesota/02321-002/2025|EPI_ISL_20265808|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey_vulture/Pennsylvania/010569-002/2025|EPI_ISL_20307854|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/broiler_duck/Korea/H2385/2015|EPI_ISL_234339|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N2|HA|A/turkey/Iowa/15-017421-1/2015|EPI_ISL_301082|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/chicken/Indiana/014151-002/2025|EPI_ISL_19877106|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Massachusetts/007118-014/2025|EPI_ISL_20310344|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/chicken/Chiba/1-4T/2017|EPI_ISL_257446|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N1|HA|A/mallard_duck/Minnesota/025867-003/2025|EPI_ISL_20311358|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/crested_auklet/Hokkaido/0104Q142/2025|EPI_ISL_19908844|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N2|HA|A/chicken/Yunlin/18010003-3/2018|EPI_ISL_4032327|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/great_horned_owl/New_York/007066-001/2025|EPI_ISL_20307707|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/chicken/Nghe_An/14475VTC/2020|EPI_ISL_654864|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N8|HA|A/broiler_duck/Korea/H145/2014|EPI_ISL_171708|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/tiger/Yunnan/tig1404/2014|EPI_ISL_221723|2.3.4.4	2.3.4.4	2.3.4.4g	False
A_/_H5N6|HA|A/environment/Yunnan/03.15_DQWGH014/2015(H5N6)|EPI_ISL_198898|2.3.4.4e	2.3.4.4e	2.3.4.4-like	False
A_/_H5N8|HA|A/duck/Korea/H2294/2015|EPI_ISL_408863|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/muscovy_duck/Vietnam/QN-2616/2016|EPI_ISL_17768795|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N2|HA|A/turkey/Minnesota/15-010560-1/2015|EPI_ISL_301088|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N2|HA|A/chicken/Changhua/15060027-2/2015|EPI_ISL_4032200|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/bufflehead/Massachusetts/007118-046/2025|EPI_ISL_20310302|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/duck/Vietnam/QN6798/2020|EPI_ISL_17809490|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N6|HA|A/environment/Jiangxi/01.14_NCJD005/2015(H5N6)|EPI_ISL_199314|2.3.4.4e	2.3.4.4e	2.3.4.4d	False
A_/_H5N6|HA|A/duck/Guangdong/03.27_DGQTSJ129-O/2015(Mixed)|EPI_ISL_199391|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N1|HA|A/great_horned_owl/Utah/03448-002/2025|EPI_ISL_20307899|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/guineafowl/Oklahoma/009018-001/2025|EPI_ISL_19820795|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Florida/004847-003/2025|EPI_ISL_19777031|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/broiler_duck/Korea/H2266/2015|EPI_ISL_234333|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/duck/Guangdong/03.26_DGCP080-P/2015(H5N6)|EPI_ISL_199195|2.3.4.4	2.3.4.4	2.3.4.4-like	False
A_/_H5N1|HA|A/goose/Washington/04520-002/2025|EPI_ISL_20327606|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/Environment/Hunan/07767/2015|EPI_ISL_219816|2.3.4.4	2.3.4.4	2.3.4.4g	False
A_/_H5N1|HA|A/blue-winged_teal/Kansas/025843-001/2025|EPI_ISL_20310036|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/Muscovy_duck/Vietnam/HN5138/2018|EPI_ISL_17768831|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N1|HA|A/Cackling_Goose/BC/AIVPHL-3820/2025|EPI_ISL_20258514|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/whooper_swan/Niigata/5112008/2016|EPI_ISL_290311|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N2|HA|A/chicken/Minnesota/15-013533-1/2015|EPI_ISL_199550|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/duck/Vietnam/QuangBinh/DH330718/2017|EPI_ISL_304957|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N1|HA|A/large-billed_crow/Iwate/0303G003/2025|EPI_ISL_19835918|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/chicken/Nha_Trang/128/2015|EPI_ISL_17768725|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N1|HA|A/sea_otter/Hokkaido/Q011/2025|EPI_ISL_20086274|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Indiana/03344-002/2025|EPI_ISL_20265820|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/duck/Hunan/HN60/2015|EPI_ISL_255770|2.3.4.4	2.3.4.4	2.3.4.4-like	False
A_/_H5N2|HA|A/turkey/Iowa/15-014868-1/2015|EPI_ISL_301090|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/Env/Changsha/C17055353/2017|EPI_ISL_19271020|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N8|HA|A/duck/Korea/H0621/2014|EPI_ISL_408658|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/duck/Indiana/05245-001/2025|EPI_ISL_20327523|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/turkey/Chiayi/17020092-2/2017|EPI_ISL_4055135|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/canada_goose/New_Jersey/006331-001/2025|EPI_ISL_20311480|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/duck/Korea/H0882/2014|EPI_ISL_408719|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/bald_eagle/Michigan/010813-001/2025|EPI_ISL_20311110|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/red-tailed_hawk/Oregon/05466-001/2025|EPI_ISL_20336602|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/dairy_cow/Nevada/008827-001/2025|EPI_ISL_19820514|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/broiler_duck/Korea/H3104/2015|EPI_ISL_234367|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/yellow-legged-gull/Spain/3134-21_25VIR8081-20/2025|EPI_ISL_20192168|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N2|HA|A/goose/Yunlin/15010011-1/2015|EPI_ISL_4032577|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/goose/Fujian/11.23_FZHX0009-O/2017|EPI_ISL_697211|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N1|HA|A/Mallard/BC/AIVPHL-3904/2025|EPI_ISL_20341026|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/muscovy_duck/Vietnam/LBM810/2015|EPI_ISL_230756|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N8|HA|A/broiler_duck/Korea/H3098/2015|EPI_ISL_234366|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N8|HA|A/turkey/California/K1500169-1.2/2015|EPI_ISL_177647|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/wood_duck/Michigan/025966-004/2025|EPI_ISL_20311240|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/herring_gull/France/25P012533/2025|EPI_ISL_20175812|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/wild_goose/Arkansas/01639-009/2025|EPI_ISL_20265901|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/chicken/Nha_Trang/124/2015|EPI_ISL_17768723|2.3.4.4	2.3.4.4	2.3.4.4f	False
A_/_H5N1|HA|A/duck/Maryland/010529-001/2025|EPI_ISL_20055148|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/chicken/Arizona/005798-003/2025|EPI_ISL_19777197|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/duck/Bulgaria/1063-AI_25VIR11686-2/2025|EPI_ISL_20339080|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N2|HA|A/chicken/Iowa/15-012564-7/2015|EPI_ISL_301589|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N2|HA|A/environment/Jiangxi/111-NCNP65E2-E/2017|EPI_ISL_696672|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N2|HA|A/chicken/BC/FAV21/2014|EPI_ISL_178083|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/goose/China/Q135-HA26/2017|EPI_ISL_17728636|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N1|HA|A/chicken/Arizona/015760-012/2025|EPI_ISL_19891064|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/goose/Hunan/HN311/2015|EPI_ISL_255839|2.3.4.4	2.3.4.4	2.3.4.4g	False
A_/_H5N2|HA|A/turkey/Minnesota/E14/2015|EPI_ISL_294632|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/Canada_Goose/BC/AIVPHL-3822/2025|EPI_ISL_20258513|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Missouri/010528-002/2025|EPI_ISL_19870378|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Washington/02899-001/2025|EPI_ISL_20311786|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/duck/Korea/H0196/2014|EPI_ISL_408578|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/duck/Hunan/03.24_YYGK21M2-O/2017|EPI_ISL_707481|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N1|HA|A/environment/Kagoshima/KU-25-H7/2025_(H5N1)|EPI_ISL_20249472|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/guinea_fowl/Czech_Republic/2991-3/2025|EPI_ISL_19821294|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/duck/Jiangxi/01.11_NCNP101G2-OC/2017|EPI_ISL_707533|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N1|HA|A/Great_Horned_Owl/BC/AIVPHL-4208/2025|EPI_ISL_20341087|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/duck/Hainan/12.29_HKPL002-C/2017|EPI_ISL_707469|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N1|HA|A/chicken/Czech_Republic/2991-4/2025|EPI_ISL_19821296|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/turkey/Michigan/03686-001/2025|EPI_ISL_20311215|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/canada_goose/Wyoming/008079-001/2025|EPI_ISL_19808952|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/Duck/Guangdong/PO17284260/YJ/2017-7-12|EPI_ISL_340857|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N2|HA|A/turkey/Minnesota/15-011669-1/2015|EPI_ISL_301065|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/Phalacrocorax/Hubei/01.09_V7/2015(H5N6)|EPI_ISL_199063|2.3.4.4	2.3.4.4	2.3.4.4g	False
A_/_H5N2|HA|A/chicken/Iowa/15-013976-6/2015|EPI_ISL_301595|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/canada_goose/Indiana/03643-001/2025|EPI_ISL_20307392|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/Herring_Gull/England/420648/2025|EPI_ISL_19896369|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/Eurasian_wigeon/Korea/H2210/2015|EPI_ISL_408846|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/canada_goose/Missouri/011519-001/2025|EPI_ISL_20311397|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/environment/Yunnan/320-DQSPZ024-E/2017|EPI_ISL_696945|2.3.4.4g	2.3.4.4g	2.3.4.4g	True
A_/_H5N6|HA|A/Duck/Viet_Nam/HU12-982/2019|EPI_ISL_501646|2.3.4.4g	2.3.4.4g	2.3.4.4g	True
A_/_H5N6|HA|A/goose/Fujian/3.15_FZHX0005-O/2018|EPI_ISL_697214|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N8|HA|A/duck/Korea/H0534/2014|EPI_ISL_408621|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/Environment/Fujian/09991/2016|EPI_ISL_333632|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N6|HA|A/duck/Vietnam/HN5144/2018|EPI_ISL_17809472|2.3.4.4g	2.3.4.4g	2.3.4.4g	True
A_/_H5N1|HA|A/cat/Texas/009022-005/2025|EPI_ISL_20307864|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/duck/China/JX1545/2015|EPI_ISL_6795251|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N1|HA|A/wild_duck/Indiana/03762-006/2025|EPI_ISL_20307439|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N1|HA|A/goose/Pennsylvania/004292-005/2025|EPI_ISL_19743253|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N8|HA|A/chicken/Kaohsiung/16040021-1/2016|EPI_ISL_4032222|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/duck/Bulgaria/1062-AI_25VIR11686-1/2025|EPI_ISL_20339079|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/tundra_swan/Iwate/9/2016|EPI_ISL_256510|2.3.4.4e	2.3.4.4e	2.3.4.4e	True
A_/_H5N2|HA|A/chicken/Yunlin/17030032-2/2017|EPI_ISL_4032316|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N6|HA|A/goose/Fujian/3.15_FZHX0008-O/2018|EPI_ISL_697216|2.3.4.4h	2.3.4.4h	2.3.4.4h	True
A_/_H5N6|HA|A/Environment/Jiangxi/50445/2016|EPI_ISL_354557|2.3.4.4h	2.3.4.4h	2.3.4.4d	False
A_/_H5N1|HA|A/common_raven/Alaska/02279-002/2025|EPI_ISL_20307339|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/cat/Zhejiang/C1/2016|EPI_ISL_278204|2.3.4.4h	2.3.4.4h	2.3.4.4d	False
A_/_H5N6|HA|A/duck/Cambodia/e5PPOreu241D3/2020|EPI_ISL_13295067|2.3.4.4g	2.3.4.4g	2.3.4.4g	True
A_/_H5N8|HA|A/environment/South_Korea/W465/2014|EPI_ISL_17733476|2.3.4.4c	2.3.4.4c	2.3.4.4c	True
A_/_H5N1|HA|A/Cackling_Goose/BC/AIVPHL-3920/2025|EPI_ISL_20341065|2.3.4.4b	2.3.4.4b	2.3.4.4b	True
A_/_H5N6|HA|A/goose/Hunan/HN57/2015|EPI_ISL_255847|2.3.4.4	2.3.4.4	2.3.4.4-like	False
